"","name","type","count","clay","wall","grass","indoor","lights","proshop","latitude","longitude"
"1506","Steeplechase","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.083908,-74.8130322
"1507","Lynnhurst Elementary School","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.4755234,-71.001699
"1508","Bleser Park","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,41.5112446,-82.0210826
"1509","Portland Heights Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45.5039031,-122.7080262
"1510","Jesse Mays Community Center & Park","Public",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45.5988909,-122.9967391
"1511","Sundale Condominiums","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.7811338,-71.4961481
"1512","Owen Brown Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.178331,-76.8259656
"1513","Poppasquash Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.9772789,-71.3216758
"1514","Town Common","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.6704916,-71.271379
"1515","Pinnacle Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.9655462,-78.9486229
"1516","Monarch Condominiums","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.1042162,-89.8815966
"1517","High Point","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.2882229,-81.8236184
"1518","Burbank High School","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.1889705,-118.3164668
"1519","Woodbridge High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.6768274,-117.8046799
"1520","Crown Court","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.6450189,-111.9102466
"1521","Mountain Gate Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.6059253,-111.9804239
"1522","Harmon Park","Public",10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.9886187,-94.6342564
"1523","Hanley Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.6215563,-90.3422606
"1524","Park Place","Homeowners Community",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.0172976,-80.2824533
"1525","Falls of Pembroke","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.0099312,-80.3292418
"1526","Highland Station Park","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.8814793,-97.3473644
"1527","The Lakes at Deerfield","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.3033412,-80.1289988
"1528","Grand Marquis","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.1481091,-80.2844167
"1529","Coral Islands","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.7058999,-95.5882645
"1530","Woodstock Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.4830103,-122.6111984
"1531","Deep Creek Middle","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.292893,-76.455549
"1532","Silver Springs","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.2788968,-81.5238547
"1533","Woodhollow","Homeowners Community",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,28.4750574,-81.4262331
"1534","Lago Vista","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.6455999,-81.3102329
"1535","Brooklyn Center Secondary","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45.0737403,-93.294997
"1536","Seneca Valley Senior High School","Public",6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.8065779,-80.10547
"1537","Maryvale High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.9370168,-78.752424
"1538","Marvin Dunteman Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0958978,-88.154822
"1539","Clark Tennis Courts","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.6255409,-74.314967
"1540","McKinley Park","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.6257852,-74.017488
"1541","North Isle Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.8976194,-73.0085278
"1542","Shepherd Junior High School","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.4393381,-111.7059696
"1543","Hunters Hill Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.5854417,-104.88994
"1544","Village on the Lake Association","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0052583,-88.0119118
"1545","Dunleaf Arc","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.9284324,-84.1376138
"1546","Cornerstone","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.9205092,-84.2657483
"1547","Longway Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.0388226,-83.6430895
"1548","Tara Court","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.5643734,-84.372586
"1549","Providence Crossing","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.1313979,-84.0203905
"1550","The Mary Finn School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.2733951,-71.5338171
"1551","Highland Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,44.9587855,-123.02899
"1552","Century Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.8617237,-71.3614798
"1553","Maple Lawn","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.1593736,-76.904254
"1554","Ashland State Park","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.2392652,-71.4576423
"1555","The Colony","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.7551822,-117.8037894
"1556","Orangetree","Homeowners Community",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.6716935,-117.7724183
"1557","Fiesta Park Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.3964522,-111.8640697
"1558","Lela Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.4889874,-97.6218617
"1559","Rancho Las Palmas","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.0398428,-115.1492822
"1560","Cholla Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.589938,-111.8390822
"1561","Casta Del Sol","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.6107951,-117.647202
"1562","Hampton Woods","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.6289585,-122.0455956
"1563","La Mesa Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.7548973,-117.028867
"1564","Iris Gardens","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.5673766,-117.0712781
"1565","The Park at Waverly","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.0364442,-80.3565681
"1566","Heritage Park","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.6820509,-121.5188849
"1567","South Oak Cliff High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.6999401,-96.8167698
"1568","A. A. Nick Kerr Middle School","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.53468,-97.3316815
"1569","Okeeheelee Park","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.653097,-80.1594365
"1570","Corona Heights Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.7644811,-122.4372733
"1571","Frederick Douglass High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.7817844,-76.783554
"1572","Calverton Elementary School","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.0553259,-76.935807
"1573","Nell Boone Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.2910269,-77.720994
"1574","Oliver Beach Elementary","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.3710017,-76.354269
"1575","Carver Center For Arts And Technology","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.4097549,-76.61163
"1576","Woodgate Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.0120017,-82.7387238
"1577","Puryear Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.8243226,-82.6238501
"1578","Bermuda Bay Beach and Racquet Club","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.7358738,-82.6884377
"1579","Highpoint Club","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.5605988,-81.2216556
"1580","Deer Creek","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.3299719,-97.8007329
"1581","Mills Godwin High School","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.6177753,-77.605319
"1582","Milford Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4457468,-75.401219
"1583","Lindsley Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.7344377,-104.93336
"1584","Hennepin Park","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.8876229,-78.81036
"1585","Lawrence High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.2630963,-74.733713
"1586","Beacon Memorial Park","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.5097342,-73.963876
"1587","Joseph T. St. Lawrence Community, Health and Sports Center","Public",3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41.1382657,-74.1627359
"1588","Whispering Hills","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,41.3642724,-74.2979515
"1589","Audubon East at Fairington","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.6961907,-84.156872
"1590","Crestview Forest","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.9242244,-92.9928946
"1591","Ypsilanti High School","Public",8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.243874,-83.6418879
"1592","Aurora High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3087124,-81.3506484
"1593","North Junior High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.1028076,-71.0280061
"1594","Lake Oswego Junior High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.4254134,-122.7058804
"1595","Kings View Apartments","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.3569648,-84.2812622
"1596","Regency Plaza","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8211267,-71.4193618
"1597","Natomas Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.6158394,-121.51057
"1598","Hilltop High School","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,32.6384985,-117.0600021
"1599","Quail Country Villas","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.1280727,-117.1950352
"1600","South Harrison Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.0725719,-86.0204923
"1601","Park Township Community Park","Public",3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,42.7926058,-86.1622632
"1602","Nordale Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.7320594,-84.1533637
"1603","Tennis Villas","Homeowners Community",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.6827907,-80.4293954
"1604","Parkway West High School","Public",7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.6209528,-90.5331373
"1605","El Camino Real High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.1719558,-118.6441898
"1606","Huntington Park High School","Public",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.9874863,-118.2180941
"1607","Centennial High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.9131729,-118.2523406
"1608","Country Club Estates","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7563597,-116.409899
"1609","South Tahoe High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9109715,-120.0161934
"1610","Leschi Park","Public",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,47.601555,-122.2876596
"1611","Waterford Landing","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.6826264,-80.4258549
"1612","Florin High School","Public",8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.4675429,-121.3939583
"1613","Sunset Villas III","Homeowners Community",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25.7800395,-80.2745247
"1614","Pine Village North","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.9030105,-95.3043681
"1615","Planters Walk","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.2151314,-81.7396975
"1616","Cypress Wood","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.4914234,-81.451757
"1617","Martin Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.2519962,-97.7296865
"1618","North Dale Recreation Center","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.9843188,-93.128
"1619","Linton Middle School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4795816,-79.813828
"1620","Cherry Lawn Park","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.0908504,-73.464975
"1621","Abraham Lincoln High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.6765826,-105.02563
"1622","Tamblyn Field","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.8201749,-74.117106
"1623","East Orange Campus High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.7779579,-74.205286
"1624","Johns Park","Public",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.0650671,-87.81132
"1625","Francis Lewis High School","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.7407053,-73.795316
"1626","Garfield Street Tennis Courts","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.2823136,-87.977829
"1627","Redan Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.7422381,-84.1582024
"1628","Normandy Hills Condominium","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.1387616,-87.8777906
"1629","Village At Weatherstone","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.0903319,-84.4691777
"1630","Carlisle Town Tennis Courts","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.5268117,-71.3470817
"1631","Big Turtle II","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.615707,-81.4404166
"1632","Summerlake Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.4380246,-122.8112805
"1633","Canby High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.2570733,-122.6973403
"1634","Sunny Acres Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.7338529,-72.2113001
"1635","Cary Tennis Park","Public",10,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,35.8032309,-78.8631356
"1636","Southcrest Lake","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.9725905,-89.9916744
"1637","Southwest Tennessee Community College","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.1362296,-90.0356734
"1638","Imperial Gardens","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.7705725,-73.6730826
"1639","River Oak","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.2692342,-85.7027793
"1640","Spinnaker Cove","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.6248131,-84.2050123
"1641","Roe Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.940718,-94.6411335
"1642","Northeast Middle","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.6578676,-90.4521561
"1643","Pleasant Valley Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.1578409,-119.1701388
"1644","Sunnyslope High School","Public",5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.5661704,-112.0765328
"1645","Canyon Granada","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.7852111,-116.5437627
"1646","Meadowview","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.5253685,-117.1370459
"1647","Crowley Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.6174724,-97.3769975
"1648","Pine Tree","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.3233256,-80.1254261
"1649","Chaucer Estates","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.1479719,-97.1154284
"1650","4444 Westheimer","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.7428517,-95.4528558
"1651","Nessler Park","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.3899155,-94.9211991
"1652","Henrico High School","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,37.6048142,-77.433142
"1653","Calais Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.8250438,-82.6627636
"1654","Knightsbridge at Stoneybrook","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.5144759,-81.1782092
"1655","Coach Homes at Mariners Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.5185626,-81.3270235
"1656","Watersedge At River Place","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.355518,-97.8648806
"1657","Maple Dawson Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.9671795,-74.956197
"1658","Prospect Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.777878,-105.12558
"1659","Lakeview Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.8265419,-75.0793219
"1660","Jamestown Common","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.5094352,-74.6578181
"1661","Park Ridge Commons Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.0445362,-87.8545225
"1662","Martin Manor Neighborhood","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.8158624,-84.3621039
"1663","The Park at Hairston","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.7648244,-84.1944015
"1664","Wellington Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.3541913,-71.2268651
"1665","Takoma","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.969626,-77.016901
"1666","Grasonville Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9543863,-76.2098193
"1667","Waterman's Crossing","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.110195,-76.4903569
"1668","College of William & Mary - McCormack Nagelsen Tennis Center","Public",6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,37.2623129,-76.7046225
"1669","Harbor Hills","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,38.9596591,-76.5973449
"1670","Riverdale Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.058368,-89.827137
"1671","Crosswinds Condominiums","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.7644779,-74.2041707
"1672","Shadow Ridge High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.3188683,-115.2080441
"1673","Seven Oaks Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.0563174,-94.5345426
"1674","Whalers Village","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.1830685,-119.2126358
"1675","Tri Palm Estates","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.8103267,-116.3780451
"1676","Scenic Hill Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3700549,-122.2118175
"1677","Copper Hill","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.7070389,-121.8065464
"1678","West Campus High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.5296612,-121.4411974
"1679","Avant Garde Condo","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.978368,-80.1220572
"1680","Finnigan Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.7692202,-95.3202045
"1681","Heritage Park","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.5375445,-95.1699579
"1682","Lighthouse Bay","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.8917073,-82.5094378
"1683","La Coquille Villas","Homeowners Community",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26.5823387,-80.0396168
"1684","Windtree Gardens","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.5487908,-81.5809858
"1685","Winter Park Tennis Center","Public",16,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,28.5882713,-81.3594675
"1686","Wind River Crossing","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.4109113,-97.744149
"1687","Neely's Bend Middle School","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.2414523,-86.673728
"1688","Peters Township High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.2684442,-80.119981
"1689","Coon Hollow Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.3297755,-73.099363
"1690","Pomona High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.8497242,-105.08699
"1691","Lake Arbor Recreation Center","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.8497963,-105.07783
"1692","North Chicago Community High School","Public",6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.3283309,-87.855176
"1693","Maplewood High School","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.23144,-86.7484975
"1694","Creekside High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.5566937,-84.6282864
"1695","The Club At North Hills","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.568259,-80.0184488
"1696","River Green","Homeowners Community",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.2233266,-84.5330358
"1697","Park at Bouldercrest","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.6866569,-84.3132555
"1698","Fawn Lake Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3543513,-81.9162405
"1699","Jefferson High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.5619532,-122.6713872
"1700","Stonehaven Mews","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.0275938,-76.6689062
"1701","Pleasant Ridge Tennis Courts","Public",5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.1799694,-84.4292665
"1702","Landings","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9597759,-76.5083921
"1703","Clermont Northeastern High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.1295775,-84.1023803
"1704","Phoebus High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.0335031,-76.3159597
"1705","McCracken","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.4004634,-97.5021279
"1706","Plaza View","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.6401624,-73.7293017
"1707","Penmar Recreation Center","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.0072418,-118.4561777
"1708","Sepulveda Recreation Center","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.2287023,-118.457948
"1709","Sutters Pointe","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.4407874,-118.5065818
"1710","Silverado High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.5052216,-117.3765564
"1711","Dobson Villas","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.3844037,-111.8783712
"1712","Mansion Grove","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.3997725,-121.9421589
"1713","Heacock Meadows Park - Cardinal Drive","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.2169467,-74.876686
"1714","Evergreen High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.5007064,-122.3435891
"1715","Silverado","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.0352279,-116.8743289
"1716","Taylor High School","Public",9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.776512,-95.7286513
"1717","Landmark of Conroe","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.3324815,-95.4888511
"1718","Waterford Place","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.819884,-95.5317101
"1719","Pinebrook Park","Public",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,27.8783266,-82.7372056
"1720","Jenkins Circle Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.7668456,-81.2693936
"1721","Abate Park","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.2114903,-74.381593
"1722","Robin Hood Park","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.868061,-74.174419
"1723","Madison High School","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.7715962,-74.407246
"1724","Country Walk Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.3890434,-88.084564
"1725","Snapper Field/Lions Armstrong Memorial Pool","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.158238,-88.281055
